myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
0,"[1,0]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,0,0.9283,0,0,4,4,4,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/kiwi03.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,0.7419,1,0,5,5,5,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/greenolive.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,2.1993,1,0,6,6,6,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/paperairplane.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,1.3825,1,0,7,7,7,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal02.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,0.9839,1,0,8,8,8,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/casabamelon.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1.7216,1,0,9,9,9,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/paddleball.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,0.9509,1,0,10,10,10,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,1,1,stimuli/objects/rockinghorse.jpg,,,,,,,,,,,,,,,,
1,"[1,0,0,1,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,2.1074,1,0,11,11,11,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/arugula.jpg,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,j,37.4281,0,0,0,0,1,,,,,,,,,
1,[],,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,2.1839,1,0,0,0,0,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Clothing.png,1,Food,1,1,stimuli/objects/chocolatecroissant.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,0,0.8184,1,0,1,1,1,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,0,Vehicle,4,0,stimuli/objects/tricycle.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,2.4295,1,0,2,2,2,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,0,Food,4,0,stimuli/objects/cracker02.jpg,,,,,,,,,,,,,,,,
1,[1],,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,2.6742,1,0,3,3,3,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/hotdog.jpg,,,,,,,,,,,,,,,,
1,"[1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.8946,1,0,4,4,4,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/kiwi03.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.0483,1,0,5,5,5,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/greenolive.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.3272,1,0,6,6,6,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/paperairplane.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,1.0519,1,0,7,7,7,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal02.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.0751,1,0,8,8,8,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/casabamelon.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1.3709,1,0,9,9,9,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/paddleball.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,0.6081,1,0,10,10,10,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,1,1,stimuli/objects/rockinghorse.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,1,1,1,1,1]",,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,1.2847,1,0,11,11,11,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/arugula.jpg,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,n,26.2507,1,0,1,0,1,,,,,,,,,
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/scanner.jpg,,,,,,,,3,0,1.1173,0,0,0,0,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/sportbag.jpg,,,,,,,,3,0,1.8872,0,1,1,1,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/backpack01a.jpg,,,,,,,,3,0,1.3487,0,2,2,2,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/golfball.jpg,,,,,,,,3,0,2.6576,0,3,3,3,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/lock03a.jpg,,,,,,,,1,1,1.566,0,4,4,4,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/puttyknife.jpg,,,,,,,,2,1,1.3131,0,5,5,5,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/jumpingjack.jpg,,,,,,,,2,1,1.1061,0,6,6,6,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,0,stimuli/objects/tape02a.jpg,,,,,,,,2,0,1.7285,0,7,7,7,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/mallet01b.jpg,,,,,,,,3,1,2.1052,0,8,8,8,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/swimgoggles.jpg,,,,,,,,3,0,0.9004,0,9,9,9,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/snowshoe.jpg,,,,,,,,3,0,2.568,0,10,10,10,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/avcable.jpg,,,,,,,,3,0,2.2628,0,11,11,11,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/lifesaver.jpg,,,,,,,,4,1,3.1309,0,12,12,12,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/skigoggles01.jpg,,,,,,,,2,1,1.9221,0,13,13,13,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/bungeecord02.jpg,,,,,,,,1,1,1.4604,0,14,14,14,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/bikelock.jpg,,,,,,,,1,1,1.6979,0,15,15,15,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/hockeygoalieglove.jpg,,,,,,,,1,1,1.3058,0,16,16,16,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/flashlight02b.jpg,,,,,,,,3,1,1.538,0,17,17,17,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,0,stimuli/objects/bucket02.jpg,,,,,,,,4,0,2.2489,0,18,18,18,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/beachumbrella01.jpg,,,,,,,,3,1,2.772,0,19,19,19,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/pickaxe02.jpg,,,,,,,,3,1,2.9917,0,20,20,20,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/file.jpg,,,,,,,,3,1,2.3087,0,21,21,21,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/solderingwire.jpg,,,,,,,,4,1,1.5398,0,22,22,22,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,3,0,stimuli/objects/teapot.jpg,,,,,,,,1,0,1.4554,0,23,23,23,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/gardenshears01a.jpg,,,,,,,,2,1,2.6216,0,24,24,24,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,0,stimuli/objects/hoe.jpg,,,,,,,,1,0,1.57,0,25,25,25,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/pipewrench.jpg,,,,,,,,1,1,1.4331,0,26,26,26,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/metalscissors.jpg,,,,,,,,3,1,2.001,0,27,27,27,1,1
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/magneticcompass.jpg,,,,,,,,3,1,1.2353,0,28,28,28,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/weight01.jpg,,,,,,,,4,0,2.1505,0,29,29,29,1,0
,,,,,,,,,,,,,,21,,2021-12-20_13h52.21.523,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/chandelier.jpg,,,,,,,,4,0,1.8992,0,30,30,30,1,0
