myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
1,"[0,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.2027,1,0,4,4,4,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/kiwi03.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.0764,1,0,5,5,5,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/greenolive.jpg,,,,,,,,,,,,,,,,
0,"[0,1,1,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,0,1.3142,0,0,6,6,6,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/paperairplane.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1,1,0]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,2.4136,1,0,7,7,7,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal02.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1,1,0,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.015,1,0,8,8,8,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/casabamelon.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1,1,0,1,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1.178,1,0,9,9,9,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/paddleball.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1,1,0,1,1,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,0.7681,1,0,10,10,10,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,1,1,stimuli/objects/rockinghorse.jpg,,,,,,,,,,,,,,,,
1,"[0,1,1,1,0,1,1,1,1]",,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,0.7222,1,0,11,11,11,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/arugula.jpg,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,n,530.4424,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/scanner.jpg,,,,,,,,1,1,1.2746,0,0,0,0,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/sportbag.jpg,,,,,,,,3,0,1.4964,0,1,1,1,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/backpack01a.jpg,,,,,,,,3,0,2.0827,0,2,2,2,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/golfball.jpg,,,,,,,,3,0,2.2707,0,3,3,3,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/lock03a.jpg,,,,,,,,2,0,3.681,0,4,4,4,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/puttyknife.jpg,,,,,,,,2,1,1.4468,0,5,5,5,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/jumpingjack.jpg,,,,,,,,2,1,0.8859,0,6,6,6,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,0,stimuli/objects/tape02a.jpg,,,,,,,,3,0,3.3158,0,7,7,7,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/mallet01b.jpg,,,,,,,,3,1,1.851,0,8,8,8,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/swimgoggles.jpg,,,,,,,,4,1,2.6637,0,9,9,9,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/snowshoe.jpg,,,,,,,,1,1,1.5859,0,10,10,10,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/avcable.jpg,,,,,,,,2,0,2.163,0,11,11,11,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/lifesaver.jpg,,,,,,,,4,1,3.181,0,12,12,12,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/skigoggles01.jpg,,,,,,,,2,1,1.1779,0,13,13,13,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/bungeecord02.jpg,,,,,,,,1,1,1.0246,0,14,14,14,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/bikelock.jpg,,,,,,,,3,0,3.1048,0,15,15,15,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/hockeygoalieglove.jpg,,,,,,,,1,1,1.2789,0,16,16,16,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/flashlight02b.jpg,,,,,,,,3,1,2.1227,0,17,17,17,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,0,stimuli/objects/bucket02.jpg,,,,,,,,4,0,1.2862,0,18,18,18,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/beachumbrella01.jpg,,,,,,,,3,1,1.0562,0,19,19,19,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/pickaxe02.jpg,,,,,,,,1,0,1.3789,0,20,20,20,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/file.jpg,,,,,,,,3,1,1.0948,0,21,21,21,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/solderingwire.jpg,,,,,,,,4,1,1.7774,0,22,22,22,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,3,0,stimuli/objects/teapot.jpg,,,,,,,,1,0,0.4838,0,23,23,23,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/gardenshears01a.jpg,,,,,,,,2,1,2.5969,0,24,24,24,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,0,stimuli/objects/hoe.jpg,,,,,,,,4,0,2.0704,0,25,25,25,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/pipewrench.jpg,,,,,,,,1,1,2.0766,0,26,26,26,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/metalscissors.jpg,,,,,,,,3,1,1.6241,0,27,27,27,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/magneticcompass.jpg,,,,,,,,3,1,1.9389,0,28,28,28,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/weight01.jpg,,,,,,,,2,1,1.4364,0,29,29,29,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/chandelier.jpg,,,,,,,,4,0,1.505,0,30,30,30,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/painttray.jpg,,,,,,,,3,1,1.932,0,31,31,31,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,3,0,stimuli/objects/fonduefork01.jpg,,,,,,,,4,0,2.6101,0,32,32,32,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/cheeseknife01.jpg,,,,,,,,4,1,2.0345,0,33,33,33,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,2,1,stimuli/objects/gavel.jpg,,,,,,,,2,1,1.1249,0,34,34,34,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/birdie.jpg,,,,,,,,3,1,1.6034,0,35,35,35,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/footballhelmet.jpg,,,,,,,,3,1,1.7616,0,36,36,36,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/tray.jpg,,,,,,,,1,0,1.2197,0,37,37,37,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/charcoalbarbecue.jpg,,,,,,,,4,1,2.7093,0,38,38,38,1,0
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/jumpercables.jpg,,,,,,,,4,1,2.3617,0,39,39,39,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/sledgehammer.jpg,,,,,,,,2,1,1.1584,0,40,40,40,1,1
,,,,,,,,,,,,,,13,917868,2021-12-19_22h26.28.395,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/cellphone.jpg,,,,,,,,4,0,1.4443,0,41,41,41,1,0
